MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Price
7.8655,11.1,7.0224,1.8569,686.0,2.9573,35.7167,-118.8222,4.0956
11.9537,2.3,2.4878,0.5213,2356.0,4.2924,32.606,-114.4543,5.5
9.8455,2.0,4.6645,1.6299,378.0,4.2655,34.4067,-117.8065,4.8749
2.3273,32.7,1.9579,0.5603,139.0,2.5797,36.3542,-122.9072,0.8061
3.8489,34.7,4.0927,0.9482,275.0,4.5981,34.3992,-119.4857,1.9608
3.6433,16.9,6.7841,1.7772,109.0,6.4389,37.9862,-123.8929,1.6501
6.0108,17.3,6.5108,1.5181,585.0,2.6472,39.2671,-116.673,2.7527
6.7653,18.3,5.6018,1.8355,1170.0,3.9614,40.6322,-119.2308,2.6229
2.7092,35.7,5.8408,1.4398,357.0,1.2152,38.6463,-120.6186,1.0597
4.6679,4.0,1.7283,0.5439,80.0,1.8162,39.0456,-114.3302,2.5082
1.3338,48.4,4.7549,1.5122,1121.0,3.1157,38.2802,-114.6237,0.545
10.6458,12.3,4.1373,1.3027,68.0,2.0083,41.8621,-114.4953,4.9962
3.2956,52.0,4.1819,1.2313,86.0,6.7916,34.9795,-122.1798,1.0572
4.6345,9.7,6.6992,2.1503,338.0,3.8158,35.0295,-116.85,1.6994
3.7218,40.3,3.779,0.8595,519.0,4.4209,33.7002,-114.5735,1.5805
8.9139,12.4,4.2906,0.742,615.0,2.9695,37.114,-118.5059,3.8955
0.8167,5.1,1.3259,0.5,378.0,2.0112,33.4135,-122.2513,0.4325
4.4372,45.6,4.9118,1.2261,2345.0,2.4412,35.0664,-115.913,2.2976
4.206,44.8,3.3243,0.5833,431.0,3.3259,37.0855,-115.2609,1.4822
3.4138,21.6,5.6584,0.9793,1135.0,2.3276,41.5972,-117.116,1.4029
12.6257,36.8,3.5978,0.6543,886.0,3.9294,41.6562,-121.4177,5.5
2.6316,29.4,5.7091,1.7138,111.0,3.9931,39.5655,-122.4977,1.0013
7.1212,44.5,5.2106,1.5224,340.0,3.0102,36.1979,-117.9452,3.2191
5.5497,17.1,8.8441,1.6871,3372.0,1.4474,40.719,-119.4306,2.4507
9.5535,27.7,6.4944,2.0742,244.0,5.965,40.8168,-117.4778,4.4386
3.0032,25.8,1.8207,0.5,205.0,2.7592,41.1469,-123.3272,1.0961
2.887,19.0,2.9702,0.9166,478.0,8.8792,38.5802,-123.0729,0.5015
8.6507,46.5,5.6104,1.39,253.0,3.9001,34.417,-120.6897,4.5181
5.7846,9.5,3.6403,1.0787,182.0,2.7622,33.3653,-121.783,3.054
1.7736,8.6,1.0,0.5,249.0,3.5935,41.1904,-117.9969,0.2
3.2427,30.4,8.1991,1.7991,1689.0,1.3395,33.0277,-120.6408,1.9837
5.651,34.5,6.9404,2.2089,352.0,4.5288,35.311,-117.3183,2.8963
7.4087,10.9,6.542,1.0275,107.0,8.3878,37.1261,-116.4276,2.7415
2.9816,20.9,4.2854,1.4782,89.0,1.3025,32.7088,-122.5347,0.9989
0.7799,49.3,6.3554,1.7772,3666.0,2.6779,41.1157,-114.8418,0.2
6.1345,13.6,4.0913,0.9676,323.0,2.8802,35.2276,-116.2348,2.9436
2.155,35.1,5.9097,1.6288,623.0,4.2635,32.7708,-117.9188,1.2634
1.3359,38.7,3.6588,0.6386,187.0,6.9754,41.9391,-114.9562,0.2
0.8192,23.9,8.5326,2.1571,556.0,3.5014,35.4582,-121.7084,0.5401
7.3038,48.8,2.3595,0.8188,1736.0,7.0761,40.8293,-120.072,1.6991
4.8412,38.6,7.9646,1.5694,210.0,3.2161,36.808,-123.5992,2.4
3.9142,24.4,5.5778,1.6424,638.0,3.5987,38.7997,-119.7101,1.4859
10.3131,30.0,4.5211,1.0715,99.0,3.4257,34.7904,-119.1828,5.5
6.5692,36.3,5.834,1.6364,3050.0,4.8945,37.2773,-118.0313,2.0623
11.8198,31.2,6.9667,1.3305,528.0,2.5372,34.9477,-123.8276,5.5
1.9432,45.8,8.2335,2.0097,267.0,4.1675,41.5353,-124.1591,0.2
4.3897,19.2,6.1263,2.1198,300.0,1.8362,33.079,-120.0912,2.1956
1.6989,16.3,3.7186,0.703,242.0,2.681,35.1094,-122.5141,0.2665
3.9054,11.9,5.6113,1.5559,255.0,2.3287,40.9845,-116.5327,2.3799
3.8606,2.9,9.1336,2.4215,35.0,3.1117,37.0603,-117.4783,1.8599
6.5271,3.2,8.1954,2.1555,366.0,2.6474,38.2008,-121.0788,3.1561
4.6059,45.4,7.3175,1.9979,351.0,4.7249,38.6911,-124.0193,1.8932
6.5146,35.6,7.0914,1.776,658.0,2.1139,33.1738,-122.5843,3.0441
6.8351,34.7,6.8989,1.0582,239.0,1.503,32.6685,-117.2374,4.0097
15.0,32.3,7.8175,2.5799,187.0,1.7456,41.4095,-114.1033,5.5
3.7092,44.3,4.5867,1.4466,400.0,4.4712,35.0793,-121.0722,1.8217
2.5482,25.5,2.7898,0.5157,80.0,2.0384,36.113,-116.079,0.8091
5.1948,45.4,5.638,1.3117,466.0,3.5224,38.9799,-115.3955,2.5788
2.7694,19.3,3.8648,1.1753,63.0,2.67,34.7449,-123.9941,1.6377
10.9045,48.3,3.39,1.173,1237.0,4.1774,39.4642,-114.8797,4.7439
3.7813,36.6,4.0594,1.3811,800.0,2.7393,36.8533,-119.6049,1.8871
3.192,14.1,10.4706,3.454,160.0,9.077,40.6378,-114.3755,0.9294
3.3778,29.8,5.7722,1.0487,781.0,6.4189,35.1461,-118.8452,0.7705
6.8968,28.2,6.2238,2.0719,451.0,2.6483,34.4363,-122.031,3.3837
4.077,8.0,3.0553,0.9951,147.0,2.5071,40.401,-114.266,1.5554
3.0496,31.2,1.8125,0.5,53.0,10.0,35.6001,-121.9453,0.6234
12.1729,17.1,3.8619,0.884,554.0,1.9512,36.4128,-115.234,5.5
2.6813,3.7,8.3764,2.0269,182.0,2.9388,40.0402,-122.6822,0.7145
4.5784,49.4,6.1686,1.7348,1206.0,3.0313,38.538,-117.4149,1.7958
6.6285,33.7,6.6972,1.354,409.0,3.0014,36.6964,-120.1814,2.9551
1.684,45.7,6.9771,1.0786,200.0,1.4986,34.874,-114.2938,0.759
5.9784,35.5,4.3173,0.7695,2435.0,3.6643,39.7599,-122.5599,2.1084
2.3796,19.2,8.2759,1.9699,718.0,2.0378,34.2141,-120.2077,1.3706
7.3424,27.1,4.2344,0.874,10.0,5.3356,41.3187,-117.7823,3.2001
2.5153,35.5,8.3125,2.5179,248.0,1.678,33.928,-114.235,1.5671
6.7914,50.0,6.3846,1.0939,101.0,3.0765,40.1469,-121.3094,3.1518
8.7015,13.9,1.9219,0.6409,181.0,1.2381,36.5304,-120.3329,4.4614
7.5147,45.6,4.004,1.3176,349.0,1.269,34.2671,-119.6512,4.5025
5.2111,48.1,1.9301,0.6403,575.0,2.1474,36.3226,-121.8466,2.3826
3.9009,35.2,7.8266,2.3317,524.0,2.2721,34.6047,-115.9178,2.3246
3.1713,48.5,5.4505,0.9342,1185.0,5.3994,33.7919,-123.534,1.515
10.8333,21.3,1.0433,0.5,762.0,2.9558,34.772,-117.0997,5.5
2.9456,49.6,6.2515,1.102,717.0,5.0378,40.7403,-118.8937,1.0478
2.4055,36.8,4.4257,1.5381,493.0,2.5808,33.5065,-121.9598,0.9028
6.6807,3.1,2.5324,0.5485,1461.0,3.8284,41.7391,-119.3253,2.7643
2.7796,47.3,8.8559,2.3651,294.0,2.2475,32.5475,-115.7855,1.6873
2.5344,25.7,5.7146,1.748,302.0,2.1872,38.7533,-119.8229,1.3396
1.8848,24.5,4.9131,1.6416,60.0,1.4501,40.6369,-123.2201,0.4786
3.3543,29.9,4.7012,1.4156,1160.0,3.436,41.3726,-124.0716,1.4975
4.2647,8.6,2.4734,0.7047,374.0,3.3362,33.8679,-116.3331,1.9978
5.1854,24.9,2.8909,0.7031,7583.0,4.0997,39.133,-121.0305,1.6362
7.931,43.4,8.0698,2.1876,269.0,3.2739,33.5198,-114.7219,4.1074
6.1481,1.8,4.5522,0.7686,441.0,6.7563,35.8498,-118.02,2.6419
3.9967,14.9,5.5441,1.8117,697.0,3.2233,39.4533,-119.919,1.7287
3.9792,1.1,1.4113,0.5,134.0,4.4671,35.7867,-118.5731,1.8401
6.0866,22.2,2.8638,0.5,577.0,2.6389,35.4771,-119.7001,3.4642
9.6171,38.1,6.7196,2.2442,418.0,2.0888,33.6025,-114.989,4.2925
4.8346,41.7,6.2554,1.5505,298.0,4.0031,33.1312,-119.6908,2.5099
3.3822,49.2,9.0068,2.9156,1303.0,2.8989,33.5951,-123.4073,1.6896
2.4702,32.0,8.1859,2.6308,163.0,4.1905,40.817,-118.2306,0.7957
1.883,14.0,5.0386,1.5778,531.0,3.4597,32.6064,-117.9587,0.214
6.6843,48.1,6.4459,1.046,1728.0,2.1876,39.0822,-116.464,3.2047
6.3394,40.5,4.8668,0.9705,199.0,4.617,39.8019,-114.7005,2.634
6.3371,30.3,9.6096,3.1242,300.0,2.1202,37.8949,-119.8476,2.9264
4.1487,36.5,7.798,2.5718,4210.0,3.8579,39.4424,-120.8032,1.3722
10.4245,48.1,5.8394,1.4109,648.0,5.0161,38.6966,-119.3469,4.6124
3.3519,37.3,5.9008,1.4044,243.0,2.5758,36.8278,-115.0479,1.0441
7.9499,19.8,8.3897,1.5523,900.0,4.7702,36.1357,-114.2102,3.7954
4.3787,37.4,6.6592,2.2886,229.0,3.5221,41.4427,-114.302,1.9329
3.1111,3.1,8.6173,1.6599,84.0,4.224,41.7334,-122.0882,1.0817
6.395,20.7,1.1127,0.5,1591.0,2.1496,38.6871,-119.2826,2.8118
5.7304,21.7,6.4225,1.8121,134.0,3.273,34.3743,-121.7755,2.8934
5.5521,9.5,4.4691,0.8874,4683.0,1.7105,36.755,-120.6362,2.6316
4.7057,2.2,9.0128,3.0441,247.0,5.9567,37.2171,-124.1673,2.015
4.3809,7.8,8.5928,1.3077,3406.0,1.3423,39.7007,-122.8137,2.1827
15.0,34.4,5.5657,0.8413,103.0,2.6067,38.8439,-120.3307,5.5
9.1208,41.9,8.5713,2.1512,1125.0,2.0695,37.3907,-120.6706,5.0703
6.915,51.4,9.0662,2.2449,665.0,3.9349,38.9635,-121.5723,3.029
4.7926,18.7,5.6488,1.0319,932.0,6.4856,32.7285,-122.0817,1.8664
8.2013,31.6,10.4439,2.5995,1062.0,3.9039,39.878,-116.636,3.7851
6.1153,48.8,5.4373,1.2633,245.0,9.8209,34.5105,-121.4072,2.0809
4.5527,9.5,5.071,1.6636,109.0,1.7312,38.7359,-117.0813,1.7989
3.7354,37.6,7.2317,1.0981,383.0,1.7852,33.5827,-120.6294,2.2825
4.2693,39.5,4.7924,1.6546,504.0,2.1017,33.5874,-116.0792,1.2203
0.6688,5.5,5.6707,1.5587,252.0,3.1535,32.8387,-122.744,0.2
5.0853,44.9,8.3189,1.5005,532.0,1.9922,41.1472,-122.8452,1.9464
3.3432,42.5,5.5384,0.8826,561.0,2.2241,38.2433,-117.3634,1.5302
11.6534,2.7,2.11,0.5436,162.0,3.8505,35.9386,-114.8934,4.9001
4.534,5.6,6.2346,1.2281,599.0,1.83,39.9839,-122.9986,2.2906
2.196,3.5,4.1074,0.8635,309.0,1.9093,38.4478,-123.7261,1.1644
4.3495,18.1,7.2305,1.4391,200.0,2.5615,38.3908,-114.6863,1.6071
2.3925,27.0,6.8924,1.9301,887.0,2.6597,37.1269,-123.2681,1.1059
5.9539,28.1,8.4428,2.2011,185.0,4.4997,32.5753,-121.8711,3.1623
5.3365,14.7,7.3151,1.2113,256.0,2.0954,34.9554,-114.7403,3.1055
7.9622,47.5,7.6805,1.9609,434.0,2.2522,33.5362,-116.0694,3.6556
2.7884,19.8,4.1618,1.2828,1594.0,3.7911,38.7929,-120.901,0.4003
4.5741,3.3,7.108,1.1816,489.0,4.1394,34.8619,-114.4775,2.6834
1.9758,16.3,9.4369,3.0948,684.0,5.3201,36.7766,-118.5355,0.4675
6.8271,28.1,4.1227,1.0952,300.0,3.6243,35.8576,-123.7414,3.0262
6.1185,21.8,9.0995,3.095,373.0,3.165,33.8604,-117.1178,3.3399
6.0344,15.0,4.4013,0.7906,384.0,3.7811,41.6045,-118.8586,2.1782
4.486,7.7,3.7961,1.3237,541.0,2.6994,41.3675,-118.4878,1.7423
5.7481,42.8,6.0924,1.6989,300.0,2.6915,33.3038,-114.0619,3.1783
11.7353,51.8,6.9318,1.8265,1541.0,1.4775,40.36,-122.8986,5.1414
3.7771,17.8,7.3235,1.8533,278.0,4.2946,37.1395,-117.6036,1.5307
4.8705,20.5,3.5765,0.5534,73.0,3.2693,39.8505,-119.6832,1.7362
2.3357,32.5,6.3691,2.1523,6265.0,4.0993,33.936,-121.6451,0.2197
2.6619,37.6,4.1289,1.1511,291.0,1.0,33.7566,-117.2178,1.8049
4.7526,21.0,2.5222,0.5,1500.0,2.9481,40.9622,-117.4838,2.219
8.6916,47.2,3.6425,0.5616,1644.0,2.1333,41.0293,-115.5068,3.9093
3.8429,29.6,3.9982,0.6403,1038.0,5.4769,36.9262,-115.2719,1.5485
3.8902,24.0,6.5432,1.779,331.0,3.8408,40.7665,-118.6009,1.6991
3.5109,34.0,7.8044,2.1291,537.0,3.2992,38.8409,-121.0815,1.3151
3.2516,49.6,2.5536,0.6382,113.0,2.5275,34.2576,-118.9394,1.5733
5.3494,41.5,6.2039,1.3112,2952.0,3.5215,35.6251,-120.7278,1.8822
1.8251,3.0,3.1466,0.8066,172.0,2.0724,33.7926,-121.5878,0.6799
9.6655,17.9,6.7582,1.7116,313.0,2.8867,39.8525,-118.7085,4.5777
3.0064,25.0,4.2545,0.6547,445.0,2.3837,41.8599,-117.5917,0.7956
6.9112,17.0,3.3973,0.7015,362.0,7.438,37.6906,-118.299,2.3669
2.0917,36.7,7.0993,1.1404,209.0,5.4085,38.7307,-114.4786,0.4199
6.6946,43.1,4.3262,1.4278,1627.0,4.5961,39.5879,-121.3643,3.0124
6.7071,38.3,4.8681,1.4363,1043.0,1.6551,34.6305,-120.5904,3.7787
5.6436,51.5,1.06,0.5,557.0,4.2447,35.692,-117.4898,2.3274
2.4678,14.9,7.3931,1.5558,271.0,3.2384,36.4171,-118.1962,1.3645
5.2056,45.6,7.1418,2.3261,1169.0,4.9007,38.1486,-124.4804,1.9421
2.2038,40.1,5.5109,1.4913,254.0,3.4177,40.5797,-121.221,0.2
3.851,19.5,2.4448,0.5883,1940.0,2.9961,34.9149,-121.8355,1.3279
8.3116,38.4,7.9187,1.5403,451.0,3.2987,36.9734,-115.6809,3.9471
7.2284,6.3,4.1675,1.2406,1380.0,1.459,39.6396,-115.4044,3.3868
4.5227,41.3,4.5933,1.5196,360.0,2.2101,33.3302,-121.5191,2.2439
2.4971,28.1,10.1241,1.9951,433.0,3.488,37.3725,-123.4283,1.1234
6.6019,15.9,4.0927,0.7575,1374.0,4.7387,33.8716,-122.3454,2.8162
4.5341,34.4,6.9844,2.0202,3619.0,2.4104,37.6219,-122.646,1.9357
1.1138,33.7,6.6242,2.288,1921.0,2.9555,39.7943,-122.0069,0.2
7.1677,11.7,6.2803,1.884,970.0,1.5834,34.751,-122.0362,3.8969
4.417,2.6,6.064,1.2547,727.0,5.3856,40.57,-119.4617,1.4907
9.2209,23.1,6.2528,1.4631,243.0,4.6903,35.6806,-121.1438,5.0111
2.3229,30.0,6.0439,1.3711,542.0,3.8995,34.3125,-118.6219,0.9444
0.6663,45.7,5.3962,1.729,162.0,3.535,36.9206,-120.8866,0.2
5.2986,48.3,8.5226,2.5932,587.0,5.5902,40.8227,-115.9459,1.8973
5.3385,28.0,2.8747,0.7698,626.0,2.1771,33.1549,-114.5167,2.4971
1.6251,39.4,7.5429,1.5462,57.0,2.0849,35.6119,-120.2589,1.0864
2.4915,23.4,7.1447,2.412,419.0,4.5933,38.7051,-123.9806,0.8605
15.0,39.1,6.8968,1.9357,611.0,4.4715,35.897,-121.9844,5.5
3.7308,11.4,7.734,2.6612,371.0,1.8638,33.1728,-123.4305,2.23
6.9488,19.9,5.3148,1.4139,577.0,2.4289,35.654,-120.88,3.4199
3.0332,33.3,1.7621,0.5537,105.0,5.904,40.2991,-117.7263,0.8618
1.2787,1.9,5.3554,1.6742,186.0,3.5419,41.6964,-119.0515,0.5876
4.0465,37.8,3.5176,0.765,1136.0,4.1159,32.8779,-121.9498,1.9708
3.8215,43.6,4.0363,1.3837,404.0,1.8896,37.9082,-116.4438,1.7794
3.5257,21.4,3.0152,0.5,567.0,3.9066,33.5004,-123.1195,1.7054
4.1838,23.8,4.5453,1.3806,234.0,1.7026,38.9638,-122.1039,1.5786
5.2517,44.4,4.3068,1.4777,411.0,1.3608,32.575,-117.4015,3.5088
4.0957,40.6,1.0,0.5,40.0,4.0178,32.64,-122.429,1.9673
2.0993,15.7,6.9004,1.9295,940.0,5.3323,39.8804,-117.373,0.7032
5.9997,17.5,9.9406,2.6089,2460.0,2.7142,33.2071,-114.2421,3.0211
1.3915,35.6,6.7125,2.0292,139.0,2.4142,35.3992,-115.7708,0.2
1.3097,29.7,5.0942,1.6466,158.0,5.9556,41.6014,-122.8199,0.2
6.9832,9.3,5.3905,1.4587,627.0,2.779,41.8598,-119.0348,3.1234
6.0752,16.8,4.658,1.4588,1761.0,2.9262,34.0333,-120.0656,2.6113
4.33,46.9,5.6801,1.2068,403.0,5.9155,37.8286,-114.0875,1.3842
1.9401,36.1,5.426,1.062,118.0,2.608,37.8119,-114.3738,0.7117
2.9307,51.3,3.8179,0.9015,327.0,2.3126,36.7976,-123.1653,1.4952
3.828,40.1,8.8658,2.5316,144.0,4.1629,41.2847,-114.9583,1.9076
1.7202,49.0,2.5257,0.5,207.0,2.2598,39.6633,-122.4691,0.5398
2.8765,12.0,6.9367,1.9844,298.0,2.8353,39.763,-121.1458,1.06
6.6286,40.3,5.2976,1.2122,159.0,1.7724,35.0609,-120.7892,3.2451
10.5527,2.0,9.3017,2.8753,185.0,3.2354,36.626,-121.4884,5.3289
3.4846,35.2,6.1817,0.9728,435.0,3.0871,37.1305,-115.5409,1.6487
7.0561,24.9,4.7802,1.3556,500.0,4.4247,35.3397,-121.0357,3.384
1.4213,18.7,5.0046,1.4011,97.0,4.233,33.4008,-115.9242,0.4826
6.657,45.0,5.5798,1.887,600.0,3.7457,33.7004,-114.059,3.3313
2.7666,44.6,3.2144,0.9408,275.0,3.5173,34.2164,-115.672,1.3123
5.3893,2.1,3.9663,1.2266,829.0,2.9174,34.4347,-120.8655,2.4747
3.8626,32.1,1.9301,0.6387,881.0,3.8337,34.8015,-117.0318,1.0608
9.8972,19.8,3.654,1.0414,234.0,1.9253,34.9269,-118.8938,4.6724
2.6521,22.2,5.6878,1.1832,746.0,1.174,36.8293,-116.2416,1.8056
6.531,43.4,6.1004,1.9762,175.0,4.7816,37.3409,-122.8925,2.3839
3.7897,16.8,1.5413,0.5,1516.0,3.934,35.4344,-117.7996,1.8469
4.0756,49.1,5.2256,1.2274,181.0,2.8554,41.1193,-116.3765,1.1236
4.0136,10.2,6.6268,1.9357,574.0,4.6174,37.7548,-116.5071,1.4516
2.6982,34.8,5.1742,1.674,334.0,2.2421,39.981,-114.3823,0.9521
4.4439,35.3,4.2324,1.4607,146.0,2.2655,41.2803,-123.8867,2.3841
4.3164,13.9,4.6757,1.5919,993.0,2.1433,34.0498,-120.8693,2.1423
5.1797,17.6,4.4185,0.9503,218.0,3.7699,36.5648,-119.4962,2.2964
4.7148,43.6,4.2265,0.9904,74.0,1.5949,36.6155,-121.2475,2.0137
7.234,39.9,5.8476,1.0053,23.0,2.2105,35.8675,-121.2472,3.7794
7.7999,17.8,10.1154,2.0181,168.0,3.3733,32.5846,-122.6506,4.0022
2.386,28.2,4.0126,1.3101,1597.0,1.8558,40.2517,-115.964,0.7082
7.5479,4.1,4.8637,1.0806,1419.0,2.3068,33.5598,-114.9653,3.6575
2.1994,11.6,5.3966,1.4793,197.0,1.2403,41.9571,-123.6356,1.1115
6.3771,25.8,4.1253,1.1683,277.0,3.8279,39.8431,-122.8736,2.9724
6.5003,5.4,7.6965,2.3579,253.0,2.2816,38.0101,-122.1012,2.9587
1.4236,44.0,1.0,0.5,106.0,1.9353,33.9688,-119.1556,0.413
4.7388,37.6,4.4379,0.9362,156.0,1.7896,37.3962,-116.1927,2.0465
3.3835,49.1,7.1366,1.7104,1076.0,2.5414,34.9805,-123.7497,1.6761
2.8427,36.4,4.9118,1.0952,668.0,1.5967,34.8971,-117.8135,1.7011
10.0796,49.0,3.8583,1.3372,530.0,6.5336,40.3805,-122.932,4.2649
3.0277,29.3,6.3815,2.0229,106.0,1.1573,36.1161,-114.2997,0.9541
2.7626,31.6,7.3127,1.7985,446.0,2.5087,36.7819,-115.0629,1.5551
4.6899,50.8,5.9213,1.9295,40.0,3.1354,40.5082,-114.5294,1.5645
6.7622,33.7,3.8976,0.8556,937.0,2.2031,33.334,-123.3853,3.129
4.1165,2.6,6.4124,1.9697,522.0,3.2702,38.1489,-119.3756,1.9178
9.0234,37.9,4.6959,0.9145,105.0,2.1818,37.993,-122.7649,4.3306
6.1631,47.2,6.9904,2.1283,2031.0,5.5402,36.5395,-118.1963,2.7793
1.213,41.6,8.4665,2.0429,67.0,1.9202,40.3829,-122.0562,0.3139
3.2619,30.8,1.0,0.5,686.0,1.1729,41.4575,-116.4084,0.9007
3.1992,35.2,5.7221,1.171,703.0,1.7871,36.9207,-117.738,1.4299
5.9752,51.5,2.0285,0.5,117.0,3.5064,36.8334,-118.4982,2.9051
0.9278,5.6,10.3836,3.1136,388.0,2.8658,37.2696,-115.8351,0.6973
15.0,35.0,4.5638,0.7512,79.0,4.0587,39.3697,-119.2471,5.5
6.1633,15.5,6.9927,1.9713,23.0,3.6719,38.8466,-121.6666,3.2575
4.9004,33.6,5.4294,1.5919,139.0,2.3291,34.6169,-117.9826,2.8066
9.1061,32.0,3.8938,1.0933,218.0,2.4704,33.107,-114.4508,4.8024
15.0,8.8,3.6559,1.1046,768.0,2.575,41.5179,-118.1878,5.5
7.5568,11.5,8.6714,1.6097,432.0,6.3836,34.9802,-117.889,3.7789
7.9192,32.7,7.4119,1.9821,443.0,3.9603,38.5667,-114.6851,3.6061
4.8473,7.5,9.3872,3.175,146.0,6.4024,40.3702,-119.0896,1.809
4.1168,14.5,5.6109,1.527,237.0,4.2052,35.3526,-114.0382,1.6822
3.3687,43.6,6.0758,1.6543,159.0,2.9287,38.5366,-122.8235,1.3976
2.7301,17.7,4.9656,1.4762,119.0,1.9982,33.5251,-118.8611,1.2933
2.9677,25.9,4.9258,1.0671,223.0,3.2564,41.7143,-122.2645,1.103
1.9931,49.0,3.4162,0.991,435.0,2.9319,33.0525,-119.7401,0.8385
4.2822,12.6,5.668,1.8888,228.0,2.8937,36.6627,-122.709,2.0947
1.631,20.9,3.9215,0.5968,292.0,2.7631,37.5998,-122.1634,0.7765
5.0256,31.9,6.3838,2.0685,808.0,1.3218,40.0096,-122.2866,2.2336
4.3851,39.5,5.84,1.1314,245.0,4.9746,33.6507,-121.1397,1.7846
4.8947,47.0,6.0754,1.4653,106.0,2.9441,36.6877,-123.0866,1.7072
3.2763,47.7,8.8503,2.8362,709.0,1.7063,35.3473,-116.0019,1.9442
15.0,40.6,5.4246,1.7076,526.0,3.6426,35.4641,-122.1829,5.5
10.1358,12.6,7.0135,2.3031,560.0,2.1333,39.8985,-120.126,4.834
2.1239,2.3,9.603,3.2466,754.0,3.7616,32.5519,-124.3314,1.5301
5.1537,20.6,8.1132,1.9426,637.0,4.2745,39.6163,-123.3987,1.8552
3.1118,8.2,7.8063,2.1957,415.0,4.517,40.1988,-115.0891,1.2057
2.4383,37.2,4.8866,1.1146,4409.0,2.8169,41.0629,-115.7098,0.2
2.0056,34.7,5.9593,1.3119,112.0,2.5459,38.4554,-115.6703,1.0371
5.8085,3.2,2.8634,0.6767,224.0,2.3391,35.6678,-120.1808,2.1563
2.9778,43.7,6.4978,1.9404,1061.0,2.2501,36.5587,-123.0139,1.5809
8.01,13.7,6.0489,1.514,465.0,2.9835,41.7125,-123.3671,3.8678
8.1358,23.0,5.5468,1.7351,861.0,2.7629,40.8713,-118.1412,3.3969
10.22,35.1,7.5544,2.2591,478.0,2.1595,36.9035,-115.804,5.0882
2.6874,22.9,3.0845,0.5,1594.0,1.9012,41.4591,-115.0488,0.5892
5.9609,23.5,8.7697,2.4209,147.0,2.8763,40.3181,-121.4683,2.9351
6.55,4.3,7.3035,1.7332,1545.0,2.5252,41.0604,-121.1292,3.1983
3.372,21.5,5.3587,1.2932,1301.0,1.903,38.9883,-123.4408,1.1379
2.8206,40.0,5.2025,1.6319,120.0,4.188,40.6477,-116.3687,0.5229
11.7719,47.7,6.4612,1.6768,758.0,6.1033,40.9718,-121.6053,5.4908
5.1371,22.1,8.5417,2.7942,386.0,4.4151,33.3742,-119.4502,3.1232
6.5639,22.6,5.7032,1.6685,220.0,2.2522,41.6696,-114.7466,3.1228
2.7367,36.8,5.7881,1.5082,61.0,2.9444,35.6693,-116.6017,1.4603
2.1564,49.1,5.5362,1.6659,147.0,5.5632,36.679,-123.9463,0.5356
3.1846,14.6,9.064,1.4291,819.0,1.8786,40.0231,-124.4144,1.5922
4.1603,23.4,4.7622,0.7401,910.0,4.1084,38.8165,-116.2322,1.7543
2.3666,41.6,5.441,0.9068,327.0,1.6833,40.9841,-118.6987,0.8809
4.4553,32.1,8.4269,2.0015,913.0,5.8921,36.3055,-116.9365,2.2639
1.6273,6.6,5.794,1.1419,1038.0,2.5291,36.0462,-122.8534,0.7884
2.2887,33.0,7.7741,2.6965,471.0,7.3274,32.801,-115.3435,0.881
6.7029,10.5,3.6774,0.9505,196.0,5.9968,36.8959,-116.3801,2.8136
6.4384,27.0,5.0894,1.4377,627.0,2.879,39.3787,-115.1462,2.8745
3.5426,28.0,8.4689,1.7426,657.0,2.2529,35.3612,-120.9185,2.2257
2.4335,45.7,4.1473,0.889,792.0,3.2476,36.8959,-121.6051,0.9423
2.4195,24.6,5.1974,1.1283,959.0,2.7953,34.5843,-122.9068,1.1715
3.5824,15.3,6.0134,1.7424,103.0,2.5584,39.8415,-114.7341,1.6381
6.5976,12.8,3.5217,0.8619,242.0,1.5477,33.0749,-122.6433,3.3228
7.8221,45.6,4.6724,1.1846,60.0,2.4453,39.2011,-123.2472,3.2231
3.327,9.7,5.7253,1.5367,851.0,1.9267,36.0999,-122.4769,2.1078
2.2432,22.7,5.5934,1.6991,326.0,3.7459,32.8952,-116.4005,1.4064
5.263,10.5,8.0607,1.3548,621.0,4.4657,40.608,-115.1599,2.6449
2.7343,40.4,8.5829,2.621,92.0,4.0401,37.1334,-115.9854,0.8689
3.284,25.2,3.7878,0.9949,1638.0,3.4451,38.1935,-118.586,1.6067
9.9261,18.9,5.7225,1.6242,122.0,2.1358,39.4543,-114.0642,5.3879
7.3615,19.4,6.8485,1.4759,875.0,3.2614,38.7232,-123.777,3.7389
4.9273,44.5,8.5327,1.9785,454.0,4.1252,39.4431,-115.3945,2.6365
2.0893,29.2,6.937,1.3613,334.0,2.3762,39.7417,-120.009,1.1099
5.0878,37.6,6.0818,2.1035,308.0,3.1506,38.0969,-119.7212,2.0339
8.479,46.7,6.8331,1.7042,213.0,2.8344,35.9736,-123.1603,4.3184
3.5773,47.0,6.8475,2.3913,1473.0,5.8413,34.8099,-124.149,1.0134
10.0812,17.8,3.6446,0.9037,409.0,4.2233,41.0776,-121.1754,4.3049
9.7342,49.6,5.8856,1.1415,113.0,3.8331,41.7143,-122.664,4.4811
12.1611,2.3,8.4183,2.1171,275.0,1.5118,35.8978,-119.4249,5.5
5.3825,20.2,5.0853,0.8031,459.0,3.2192,33.567,-122.953,2.8157
